step	s	h_x	j_apo	j_lig_per_edge	edge_id	edge_a	edge_b	is_lig_attach	disc_step	disc_cum	total_disc_step
23	0.4700	0.0600	0.9400	0.0000	7	8	9	0	0.000000e0	0.000000e0	5.284328e-3
23	0.4700	0.0600	0.9400	0.0000	8	3	4	0	0.000000e0	4.982321e-38	5.284328e-3
23	0.4700	0.0600	0.9400	0.0000	9	3	10	0	0.000000e0	0.000000e0	5.284328e-3
23	0.4700	0.0600	0.9400	0.0000	10	5	11	1	0.000000e0	0.000000e0	5.284328e-3
24	0.4900	0.0200	0.9800	0.0000	0	0	1	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	1	0	2	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	2	0	4	0	5.468986e-4	2.812129e-3	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	3	0	6	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	4	0	8	0	3.958531e-3	1.536098e-1	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	5	5	8	0	0.000000e0	2.187912e-33	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	6	7	8	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	7	8	9	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	8	3	4	0	0.000000e0	4.982321e-38	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	9	3	10	0	0.000000e0	0.000000e0	4.505430e-3
24	0.4900	0.0200	0.9800	0.0000	10	5	11	1	0.000000e0	0.000000e0	4.505430e-3
25	0.5100	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	2	0	4	0	3.062963e-4	3.118425e-3	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	4	0	8	0	3.603787e-3	1.572136e-1	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	3.910084e-3
25	0.5100	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	3.910084e-3
26	0.5300	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	2	0	4	0	1.818597e-4	3.300284e-3	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	4	0	8	0	2.956201e-3	1.601698e-1	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	3.138061e-3
26	0.5300	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	3.138061e-3
27	0.5500	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	2	0	4	0	1.619935e-4	3.462278e-3	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	4	0	8	0	2.110919e-3	1.622807e-1	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	2.272912e-3
27	0.5500	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	2.272912e-3
28	0.5700	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	2	0	4	0	1.813096e-4	3.643588e-3	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	4	0	8	0	1.661104e-3	1.639418e-1	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.842414e-3
28	0.5700	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.842414e-3
29	0.5900	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	2	0	4	0	1.940165e-4	3.837604e-3	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	4	0	8	0	1.447904e-3	1.653897e-1	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.641921e-3
29	0.5900	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.641921e-3
30	0.6100	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	2	0	4	0	2.041324e-4	4.041736e-3	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	4	0	8	0	1.397935e-3	1.667876e-1	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.602067e-3
30	0.6100	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.602067e-3
31	0.6300	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	2	0	4	0	1.870410e-4	4.228778e-3	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	4	0	8	0	1.414942e-3	1.682026e-1	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.601983e-3
31	0.6300	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.601983e-3
32	0.6500	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	2	0	4	0	1.475502e-4	4.376328e-3	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	4	0	8	0	1.413998e-3	1.696166e-1	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.561548e-3
32	0.6500	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.561548e-3
33	0.6700	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	2	0	4	0	1.232537e-4	4.499581e-3	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	4	0	8	0	1.472310e-3	1.710889e-1	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.595564e-3
33	0.6700	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.595564e-3
34	0.6900	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	2	0	4	0	1.292675e-4	4.628849e-3	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	4	0	8	0	1.554742e-3	1.726436e-1	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.684010e-3
34	0.6900	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.684010e-3
35	0.7100	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	2	0	4	0	1.522936e-4	4.781143e-3	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	4	0	8	0	1.552466e-3	1.741961e-1	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.704759e-3
35	0.7100	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.704759e-3
36	0.7300	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	2	0	4	0	1.726748e-4	4.953817e-3	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	4	0	8	0	1.507685e-3	1.757038e-1	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.680360e-3
36	0.7300	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.680360e-3
37	0.7500	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	2	0	4	0	1.768181e-4	5.130635e-3	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	4	0	8	0	1.350817e-3	1.770546e-1	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.527636e-3
37	0.7500	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.527636e-3
38	0.7700	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	2	0	4	0	1.911281e-4	5.321764e-3	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	4	0	8	0	1.067446e-3	1.781220e-1	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.258574e-3
38	0.7700	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.258574e-3
39	0.7900	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	2	0	4	0	1.974803e-4	5.519244e-3	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	4	0	8	0	8.449806e-4	1.789670e-1	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	1.042461e-3
39	0.7900	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	1.042461e-3
40	0.8100	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	2	0	4	0	1.380600e-4	5.657304e-3	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	4	0	8	0	7.655014e-4	1.797325e-1	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	9.035614e-4
40	0.8100	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	9.035614e-4
41	0.8300	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	2	0	4	0	7.737312e-5	5.734677e-3	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	4	0	8	0	8.215756e-4	1.805541e-1	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	8.989488e-4
41	0.8300	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	8.989488e-4
42	0.8500	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	2	0	4	0	6.057700e-5	5.795254e-3	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	4	0	8	0	8.299777e-4	1.813841e-1	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	8.905547e-4
42	0.8500	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	8.905547e-4
43	0.8700	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	2	0	4	0	6.216606e-5	5.857420e-3	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	4	0	8	0	6.595394e-4	1.820436e-1	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	7.217055e-4
43	0.8700	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	7.217055e-4
44	0.8900	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	2	0	4	0	6.628911e-5	5.923709e-3	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	4	0	8	0	5.377856e-4	1.825814e-1	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	6.040747e-4
44	0.8900	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	6.040747e-4
45	0.9100	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	2	0	4	0	6.454200e-5	5.988251e-3	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	4	0	8	0	5.009855e-4	1.830824e-1	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	5.655275e-4
45	0.9100	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	5.655275e-4
46	0.9300	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	2	0	4	0	5.209090e-5	6.040342e-3	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	4	0	8	0	5.831349e-4	1.836655e-1	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	8	3	4	0	0.000000e0	4.982321e-38	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	9	3	10	0	0.000000e0	0.000000e0	6.352258e-4
46	0.9300	0.0000	1.0000	0.0000	10	5	11	1	0.000000e0	0.000000e0	6.352258e-4
47	0.9500	0.0000	1.0000	0.0000	0	0	1	0	0.000000e0	0.000000e0	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	1	0	2	0	0.000000e0	0.000000e0	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	2	0	4	0	4.361568e-5	6.083958e-3	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	3	0	6	0	0.000000e0	0.000000e0	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	4	0	8	0	7.073549e-4	1.843729e-1	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	5	5	8	0	0.000000e0	2.187912e-33	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	6	7	8	0	0.000000e0	0.000000e0	7.509706e-4
47	0.9500	0.0000	1.0000	0.0000	7	8	9	0	0.000000e0	0.000000e0	7.509706e-4
