step	s	h_x	j_apo	j_lig_per_edge	edge_id	edge_a	edge_b	is_lig_attach	disc_step	disc_cum	total_disc_step
8	0.1700	0.6600	0.3400	0.0000	8	5	8	0	0.000000e0	0.000000e0	3.276537e-3
8	0.1700	0.6600	0.3400	0.0000	9	3	4	0	3.179075e-34	9.420775e-34	3.276537e-3
8	0.1700	0.6600	0.3400	0.0000	10	3	11	0	0.000000e0	0.000000e0	3.276537e-3
8	0.1700	0.6600	0.3400	0.0000	11	3	12	0	0.000000e0	0.000000e0	3.276537e-3
8	0.1700	0.6600	0.3400	0.0000	12	6	13	1	0.000000e0	0.000000e0	3.276537e-3
9	0.1900	0.6200	0.3800	0.0000	0	0	1	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	1	0	2	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	2	0	4	0	1.116424e-6	1.598266e-6	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	3	0	7	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	4	0	9	0	6.113215e-3	1.189258e-2	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	5	6	9	0	0.000000e0	1.774400e-37	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	6	8	9	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	7	9	10	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	8	5	8	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	9	3	4	0	8.968533e-34	1.838931e-33	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	10	3	11	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	11	3	12	0	0.000000e0	0.000000e0	6.114332e-3
9	0.1900	0.6200	0.3800	0.0000	12	6	13	1	0.000000e0	0.000000e0	6.114332e-3
10	0.2100	0.5800	0.4200	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	2	0	4	0	3.258916e-6	4.857183e-6	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	4	0	9	0	1.055622e-2	2.244880e-2	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	5	6	9	0	0.000000e0	1.774400e-37	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	6	8	9	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	7	9	10	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	8	5	8	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	9	3	4	0	1.087581e-33	2.926512e-33	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	10	3	11	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	11	3	12	0	0.000000e0	0.000000e0	1.055948e-2
10	0.2100	0.5800	0.4200	0.0000	12	6	13	1	0.000000e0	0.000000e0	1.055948e-2
11	0.2300	0.5400	0.4600	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	2	0	4	0	8.432451e-6	1.328963e-5	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	4	0	9	0	1.660035e-2	3.904914e-2	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	5	6	9	0	0.000000e0	1.774400e-37	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	6	8	9	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	7	9	10	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	8	5	8	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	9	3	4	0	4.978263e-33	7.904774e-33	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	10	3	11	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	11	3	12	0	0.000000e0	0.000000e0	1.660878e-2
11	0.2300	0.5400	0.4600	0.0000	12	6	13	1	0.000000e0	0.000000e0	1.660878e-2
12	0.2500	0.5000	0.5000	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	2	0	4	0	1.945435e-5	3.274399e-5	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	3	0	7	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	4	0	9	0	2.363796e-2	6.268711e-2	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	5	6	9	0	0.000000e0	1.774400e-37	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	6	8	9	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	7	9	10	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	8	5	8	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	9	3	4	0	2.368491e-33	1.027327e-32	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	10	3	11	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	11	3	12	0	0.000000e0	0.000000e0	2.365742e-2
12	0.2500	0.5000	0.5000	0.0000	12	6	13	1	0.000000e0	0.000000e0	2.365742e-2
13	0.2700	0.4600	0.5400	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	2	0	4	0	3.843762e-5	7.118161e-5	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	3	0	7	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	4	0	9	0	2.685494e-2	8.954205e-2	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	5	6	9	0	0.000000e0	1.774400e-37	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	6	8	9	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	7	9	10	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	8	5	8	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	9	3	4	0	5.824159e-33	1.609743e-32	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	10	3	11	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	11	3	12	0	0.000000e0	0.000000e0	2.689338e-2
13	0.2700	0.4600	0.5400	0.0000	12	6	13	1	0.000000e0	0.000000e0	2.689338e-2
14	0.2900	0.4200	0.5800	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	2	0	4	0	6.606137e-5	1.372430e-4	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	3	0	7	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	4	0	9	0	2.692851e-2	1.164706e-1	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	5	6	9	0	0.000000e0	1.774400e-37	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	6	8	9	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	7	9	10	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	8	5	8	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	9	3	4	0	2.018837e-32	3.628580e-32	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	10	3	11	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	11	3	12	0	0.000000e0	0.000000e0	2.699457e-2
14	0.2900	0.4200	0.5800	0.0000	12	6	13	1	0.000000e0	0.000000e0	2.699457e-2
15	0.3100	0.3800	0.6200	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	2	0	4	0	1.088979e-4	2.461409e-4	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	3	0	7	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	4	0	9	0	2.425989e-2	1.407304e-1	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	5	6	9	0	0.000000e0	1.774400e-37	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	6	8	9	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	7	9	10	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	8	5	8	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	9	3	4	0	1.089359e-32	4.717938e-32	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	10	3	11	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	11	3	12	0	0.000000e0	0.000000e0	2.436878e-2
15	0.3100	0.3800	0.6200	0.0000	12	6	13	1	0.000000e0	0.000000e0	2.436878e-2
16	0.3300	0.3400	0.6600	0.0000	0	0	1	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	1	0	2	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	2	0	4	0	1.612431e-4	4.073840e-4	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	3	0	7	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	4	0	9	0	2.168733e-2	1.624178e-1	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	5	6	9	0	0.000000e0	1.774400e-37	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	6	8	9	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	7	9	10	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	8	5	8	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	9	3	4	0	9.613475e-33	5.679286e-32	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	10	3	11	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	11	3	12	0	0.000000e0	0.000000e0	2.184857e-2
16	0.3300	0.3400	0.6600	0.0000	12	6	13	1	0.000000e0	0.000000e0	2.184857e-2
17	0.3500	0.3000	0.7000	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	2	0	4	0	2.075098e-4	6.148938e-4	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	4	0	9	0	1.971154e-2	1.821293e-1	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	5	6	9	0	0.000000e0	1.774400e-37	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	6	8	9	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	7	9	10	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	8	5	8	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	9	3	4	0	2.167080e-32	7.846366e-32	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	10	3	11	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	11	3	12	0	0.000000e0	0.000000e0	1.991905e-2
17	0.3500	0.3000	0.7000	0.0000	12	6	13	1	0.000000e0	0.000000e0	1.991905e-2
18	0.3700	0.2600	0.7400	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	2	0	4	0	2.366782e-4	8.515720e-4	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	4	0	9	0	1.848187e-2	2.006112e-1	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	5	6	9	0	0.000000e0	1.774400e-37	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	6	8	9	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	7	9	10	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	8	5	8	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	9	3	4	0	2.023490e-32	9.869856e-32	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	10	3	11	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	11	3	12	0	0.000000e0	0.000000e0	1.871855e-2
18	0.3700	0.2600	0.7400	0.0000	12	6	13	1	0.000000e0	0.000000e0	1.871855e-2
19	0.3900	0.2200	0.7800	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	2	0	4	0	2.475390e-4	1.099111e-3	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	4	0	9	0	1.591270e-2	2.165239e-1	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	5	6	9	0	0.000000e0	1.774400e-37	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	6	8	9	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	7	9	10	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	8	5	8	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	9	3	4	0	6.592438e-33	1.052910e-31	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	10	3	11	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	11	3	12	0	0.000000e0	0.000000e0	1.616024e-2
19	0.3900	0.2200	0.7800	0.0000	12	6	13	1	0.000000e0	0.000000e0	1.616024e-2
20	0.4100	0.1800	0.8200	0.0000	0	0	1	0	0.000000e0	0.000000e0	1.513329e-2
20	0.4100	0.1800	0.8200	0.0000	1	0	2	0	0.000000e0	0.000000e0	1.513329e-2
20	0.4100	0.1800	0.8200	0.0000	2	0	4	0	3.276069e-4	1.426718e-3	1.513329e-2
20	0.4100	0.1800	0.8200	0.0000	3	0	7	0	0.000000e0	0.000000e0	1.513329e-2
